event_id,segmento,selection_rank,lead_minutes,modelo,modelo_label,model_family,model_order,window_start,window_end,t_peak_obs,t_peak_pred,PTE_min,abs_PTE_min,peak_obs,peak_pred,peak_error,abs_peak_error,rel_peak_error_pct,abs_rel_peak_error_pct,pred_at_obs_peak,obs_peak_prediction_time_offset_min,error_at_obs_peak,abs_error_at_obs_peak,RMSE_evento,MAE_evento,Bias_evento,NSE_evento,n_puntos_evento
2021_E02,2021,2,30,LSTM,LSTM,Deep learning recurrente,6,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 18:50:00,0.0,0.0,3.705,4.651764982024852,0.9467649820248516,0.9467649820248516,25.55371071592042,25.55371071592042,4.651764982024852,0.0,0.9467649820248516,0.9467649820248516,0.668250762582962,0.4048152721525094,-0.0939112889756871,0.7222343490448127,25
2021_E03,2021,3,30,Persistencia,Persistencia,Baseline ingenuo,0,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:30:00,30.0,30.0,2.52096045987647,2.52096045987647,0.0,0.0,0.0,0.0,1.04742695106612,0.0,-1.4735335088103498,1.4735335088103498,0.6859951925443153,0.4693730128536375,-0.03503246636454347,0.0055888166616326895,25
2021_E03,2021,3,30,Ridge_ARX_local,Ridge-ARX,ML lineal ARX,1,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:20:00,20.0,20.0,2.52096045987647,2.853570237832619,0.332609777956149,0.332609777956149,13.193772105907891,13.193772105907891,2.7311813402456817,0.0,0.21022088036921183,0.21022088036921183,0.36191770436685017,0.24933610399152517,0.08387993503463807,0.7232143868136693,25
2021_E03,2021,3,30,GradientBoosting_ARX,Gradient Boosting-ARX,ML no lineal ARX,2,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:20:00,20.0,20.0,2.52096045987647,1.7966224431788311,-0.7243380166976388,0.7243380166976388,-28.732621087326862,28.732621087326862,1.3850382798826253,0.0,-1.1359221799938446,1.1359221799938446,0.42423362797528646,0.2286944112866782,-0.15870876134216202,0.6196932466732888,25
2021_E03,2021,3,30,ARIMA_selected,ARIMA,Estadistico,3,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:20:00,20.0,20.0,2.52096045987647,2.4886978027539803,-0.032262657122489546,0.032262657122489546,-1.2797764041118858,1.2797764041118858,1.182719320792222,0.0,-1.338241139084248,1.338241139084248,0.6062922630302714,0.33867190936023867,-0.14132190968452496,0.223238113494448,25
2021_E03,2021,3,30,SARIMAX_lagged_exog_selected,SARIMAX,Estadistico con exogenas,4,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:20:00,20.0,20.0,2.52096045987647,2.520293037261805,-0.0006674226146650142,0.0006674226146650142,-0.026474933870946897,0.026474933870946897,1.0797010288197355,0.0,-1.4412594310567344,1.4412594310567344,0.5813694205539445,0.3376447298105895,-0.11610458521253321,0.28578622093218975,25
2021_E03,2021,3,30,NBEATS,N-BEATS,Deep learning,5,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:00:00,0.0,0.0,2.52096045987647,1.731898546218872,-0.7890619136575978,0.7890619136575978,-31.300051159718024,31.300051159718024,1.731898546218872,0.0,-0.7890619136575978,0.7890619136575978,0.4650442689793167,0.26129154368055135,-0.24541649582672811,0.5430039473735129,25
2021_E03,2021,3,30,LSTM,LSTM,Deep learning recurrente,6,2022-03-10 20:00:00,2022-03-11 00:00:00,2022-03-10 22:00:00,2022-03-10 22:00:00,0.0,0.0,2.52096045987647,2.758417589737752,0.2374571298612822,0.2374571298612822,9.419311950371402,9.419311950371402,2.758417589737752,0.0,0.2374571298612822,0.2374571298612822,0.22006314108113595,0.14141756910766062,-0.04986482220262087,0.8976663485924555,25
2021_E04,2021,4,30,Persistencia,Persistencia,Baseline ingenuo,0,2022-03-18 15:50:00,2022-03-18 19:50:00,2022-03-18 17:50:00,2022-03-18 18:20:00,30.0,30.0,1.505,1.505,0.0,0.0,0.0,0.0,0.364,0.0,-1.141,1.141,0.41742505914235667,0.27784000000000003,-0.02944000000000001,-0.012170098535512652,25
2021_E04,2021,4,30,Ridge_ARX_local,Ridge-ARX,ML lineal ARX,1,2022-03-18 15:50:00,2022-03-18 19:50:00,2022-03-18 17:50:00,2022-03-18 18:20:00,30.0,30.0,1.505,1.7296562031312988,0.22465620313129886,0.22465620313129886,14.927322467195939,14.927322467195939,1.193249234884466,0.0,-0.3117507651155338,0.3117507651155338,0.20891491277618235,0.12264457088344949,0.007467481479966117,0.7464664997020163,25
